amount,merchant,country,velocity,is_fraud
239.99,electronics,GB,7,0
94.7,casino,GB,3,0
250.54,fuel,NG,3,0
55.9,fuel,BR,5,0
184.99,casino,BR,7,0
60.51,wire_transfer,US,6,0
258.2,airline,IN,3,0
235.6,airline,BR,1,0
91.81,casino,RU,7,0
3.11,wire_transfer,GB,6,0
390.07,casino,US,4,0
312.23,electronics,BR,1,0
197.8,airline,IN,4,0
89.99,casino,IN,9,0
333.75,electronics,BR,6,0
3468.09,fuel,US,7,0
184.51,grocer,BR,7,0
241.04,wire_transfer,US,8,0
259.24,electronics,US,3,0
387.72,casino,BR,7,0
168.81,casino,BR,6,0
363.95,wire_transfer,GB,6,0
261.38,airline,US,3,0
2810.18,casino,BR,5,0
204.61,casino,IN,3,0
3094.47,wire_transfer,IN,3,1
223.17,casino,BR,2,0
378.94,casino,US,9,0
219.39,electronics,US,3,0
58.01,fuel,BR,3,0
201.51,casino,IN,1,0
390.05,fuel,GB,3,0
65.98,electronics,GB,7,0
146.9,casino,IN,4,0
153.44,fuel,IN,1,0
45.94,wire_transfer,IN,3,0
95.62,airline,IN,2,0
337.6,airline,NG,1,0
4.5,fuel,GB,2,0
355.7,grocer,GB,3,0
260.66,electronics,BR,1,0
247.67,airline,BR,9,1
122.13,casino,US,5,0
270.89,wire_transfer,IN,7,0
58.6,casino,US,7,0
286.0,electronics,US,4,0
375.86,electronics,BR,5,0
153.44,airline,NG,1,0
91.93,fuel,BR,8,0
221.7,fuel,US,2,0
274.42,airline,IN,2,0
84.92,grocer,US,4,0
263.1,grocer,GB,8,0
203.81,wire_transfer,IN,5,0
271.89,fuel,RU,7,0
3573.89,electronics,US,7,0
350.87,casino,US,2,0
130.13,electronics,US,1,0
3734.26,fuel,US,1,0
115.99,casino,IN,9,0
399.13,electronics,IN,9,0
142.1,casino,BR,2,0
196.43,grocer,RU,9,0
89.68,fuel,GB,1,0
304.76,electronics,US,7,0
52.74,wire_transfer,GB,7,0
349.68,grocer,NG,2,0
3234.61,electronics,IN,3,1
351.1,airline,IN,2,0
321.34,electronics,US,7,0
198.11,airline,GB,9,0
257.96,casino,US,9,0
2558.3,fuel,US,3,0
328.4,airline,IN,9,1
587.14,electronics,US,6,0
60.16,grocer,US,6,0
90.11,wire_transfer,US,4,0
169.66,wire_transfer,GB,9,0
4641.49,grocer,RU,21,1
7572.65,wire_transfer,RU,2,1
110.88,grocer,IN,4,0
3879.59,casino,IN,2,0
75.26,airline,BR,5,0
26.46,electronics,US,8,0
28.53,wire_transfer,NG,6,0
383.41,electronics,BR,3,0
3787.98,casino,IN,8,0
267.04,electronics,US,8,0
364.5,wire_transfer,US,7,0
110.6,casino,GB,2,0
9.25,airline,US,9,0
2289.14,fuel,BR,3,0
117.19,wire_transfer,IN,1,0
200.13,electronics,RU,6,0
132.07,grocer,US,9,0
395.18,casino,BR,2,0
14.6,airline,US,4,0
131.32,airline,US,1,0
250.95,casino,BR,2,0
166.96,airline,IN,8,0
228.47,grocer,GB,2,0
209.6,airline,US,8,0
182.34,airline,IN,7,0
123.21,casino,NG,9,0
121.96,electronics,US,2,0
89.21,electronics,GB,6,0
399.74,wire_transfer,RU,6,0
263.75,electronics,US,3,0
81.18,casino,IN,4,0
318.28,airline,GB,2,0
961.17,casino,GB,8,0
222.41,electronics,US,7,0
147.37,grocer,IN,5,0
337.74,casino,IN,3,0
274.7,fuel,RU,1,0
698.11,airline,GB,5,0
1397.6,electronics,US,8,0
154.04,airline,BR,8,0
117.38,airline,NG,1,0
148.39,grocer,IN,1,0
57.43,casino,US,4,0
341.07,fuel,US,9,0
367.44,casino,BR,9,0
125.3,wire_transfer,IN,7,0
248.84,electronics,US,9,0
12.65,electronics,BR,8,0
369.61,grocer,BR,9,0
15.28,electronics,IN,9,0
281.91,grocer,IN,7,0
2093.59,electronics,BR,8,0
260.06,fuel,RU,7,0
365.54,casino,BR,7,0
143.17,grocer,US,3,0
219.47,electronics,NG,5,0
221.28,airline,US,4,0
213.02,electronics,BR,4,0
32.46,grocer,IN,4,0
181.18,electronics,IN,8,0
2004.28,airline,GB,2,0
371.41,airline,IN,3,0
233.65,fuel,IN,9,0
32.17,grocer,US,5,0
322.99,casino,US,1,0
385.25,wire_transfer,GB,4,0
281.14,airline,IN,3,0
5.64,grocer,BR,8,0
2620.54,grocer,RU,7,0
249.65,wire_transfer,BR,8,0
109.92,airline,US,8,0
2448.16,casino,GB,2,0
21.98,wire_transfer,BR,2,0
355.0,airline,US,8,0
178.23,grocer,IN,4,0
291.67,airline,GB,1,0
232.93,grocer,US,6,0
2865.31,airline,GB,3,0
90.4,grocer,RU,1,0
3371.43,fuel,NG,9,0
234.15,casino,IN,7,0
2017.28,casino,BR,11,1
249.88,fuel,GB,2,0
214.19,electronics,GB,8,0
227.3,fuel,GB,3,0
301.27,casino,NG,21,1
396.77,wire_transfer,US,1,0
204.13,wire_transfer,BR,8,0
171.03,electronics,BR,6,0
163.52,airline,GB,7,0
259.33,fuel,US,1,0
208.03,grocer,GB,3,1
2071.06,wire_transfer,US,3,0
95.83,fuel,IN,1,0
10.12,electronics,IN,8,0
176.45,wire_transfer,BR,6,0
1330.04,fuel,US,1,0
377.65,airline,BR,3,1
290.75,grocer,US,3,0
3737.03,casino,US,9,0
2431.58,grocer,US,6,0
136.83,airline,BR,7,0
138.02,electronics,BR,6,0
1975.36,wire_transfer,BR,2,0
292.57,grocer,BR,7,0
2958.31,wire_transfer,US,9,0
240.41,casino,US,5,0
195.46,grocer,BR,8,0
1351.0,electronics,GB,1,1
257.84,airline,IN,7,0
214.96,wire_transfer,US,4,0
333.54,grocer,GB,1,0
18.41,casino,US,1,0
2300.0,airline,US,6,0
120.58,fuel,NG,1,0
387.97,casino,BR,9,0
1092.5,wire_transfer,BR,4,0
302.44,electronics,GB,4,0
228.21,electronics,GB,7,0
366.57,airline,BR,1,0
300.86,fuel,US,3,0
11.74,airline,BR,2,0
88.95,airline,IN,8,0
359.96,electronics,US,9,0
244.67,grocer,IN,4,0
159.23,casino,NG,4,0
217.49,fuel,US,6,0
1407.97,airline,US,6,0
395.53,fuel,GB,7,0
1452.42,wire_transfer,US,5,0
307.71,grocer,IN,9,0
50.26,casino,IN,6,0
2860.78,electronics,GB,1,0
323.7,wire_transfer,BR,8,0
178.32,airline,US,5,0
71.4,wire_transfer,BR,1,1
1269.7,wire_transfer,NG,8,0
199.87,grocer,US,6,0
387.51,grocer,US,6,0
318.59,casino,IN,2,0
219.04,airline,US,8,0
2.06,fuel,US,7,0
264.12,electronics,US,8,0
215.26,casino,BR,6,0
3923.38,grocer,BR,3,0
48.83,fuel,IN,6,0
250.48,airline,US,4,0
341.28,fuel,BR,6,1
69.25,wire_transfer,IN,1,0
64.15,grocer,BR,9,0
83.05,casino,GB,6,0
125.75,fuel,GB,6,0
1450.89,casino,GB,4,0
2913.13,casino,US,9,0
357.11,casino,US,8,0
2121.42,wire_transfer,BR,2,0
86.75,electronics,US,7,0
351.31,airline,US,4,0
755.44,grocer,GB,7,0
61.33,casino,IN,22,1
369.62,casino,US,8,0
417.69,wire_transfer,NG,3,1
3656.84,grocer,BR,5,0
253.65,wire_transfer,US,9,0
571.45,casino,GB,8,0
153.55,fuel,IN,3,0
132.14,fuel,IN,5,0
314.35,casino,BR,7,0
1874.44,casino,GB,6,0
102.45,wire_transfer,IN,6,0
330.6,casino,IN,9,0
377.1,wire_transfer,US,9,0
27.46,electronics,GB,6,0
333.09,electronics,IN,4,0
56.73,fuel,GB,4,0
165.84,fuel,IN,8,0
908.83,electronics,BR,6,0
374.97,casino,BR,9,0
368.38,casino,US,7,0
264.21,grocer,GB,3,0
244.78,fuel,IN,8,0
788.13,casino,NG,2,1
192.88,airline,GB,2,0
348.2,grocer,NG,2,1
71.41,electronics,GB,3,0
77.51,casino,BR,4,0
23.44,airline,GB,4,0
285.95,casino,BR,8,0
235.91,airline,IN,6,0
60.17,wire_transfer,IN,9,0
8696.15,wire_transfer,BR,4,1
388.9,airline,RU,5,0
240.67,electronics,BR,9,0
3329.3,casino,GB,7,1
374.92,grocer,US,3,0
43.09,fuel,BR,3,0
2856.51,casino,NG,6,0
119.21,casino,GB,6,0
324.09,casino,GB,7,0
1516.11,grocer,IN,8,0
6.83,airline,BR,1,0
1344.77,grocer,BR,2,0
120.11,grocer,US,3,0
49.27,airline,GB,2,0
255.05,fuel,RU,9,0
189.11,electronics,US,9,0
778.35,grocer,US,9,0
120.0,electronics,GB,3,0
97.79,airline,BR,4,0
308.31,airline,US,7,0
115.9,wire_transfer,US,4,0
54.54,fuel,NG,4,0
51.28,airline,GB,2,0
172.44,wire_transfer,IN,5,0
33.59,electronics,GB,5,0
277.08,airline,IN,6,0
220.83,grocer,BR,5,0
70.81,grocer,BR,2,0
1325.46,grocer,US,3,0
80.59,electronics,IN,9,0
3491.14,airline,US,5,0
194.23,airline,BR,3,0
2308.35,grocer,BR,6,0
299.62,grocer,BR,5,0
179.34,fuel,RU,8,0
259.56,casino,GB,3,0
129.86,grocer,GB,7,0
228.57,airline,US,1,0
20.76,fuel,BR,2,0
139.74,airline,US,9,0
116.27,airline,BR,6,0
286.21,casino,BR,6,0
352.65,wire_transfer,BR,8,0
249.31,wire_transfer,BR,5,0
125.52,grocer,BR,6,0
366.23,electronics,IN,8,1
256.03,casino,BR,6,0
54.25,wire_transfer,US,6,0
62.39,wire_transfer,IN,9,0
219.74,fuel,IN,6,0
255.47,wire_transfer,GB,4,0
167.37,fuel,BR,7,0
296.27,casino,IN,1,0
60.17,airline,US,6,0
358.2,electronics,NG,15,1
131.57,electronics,US,8,0
1859.52,wire_transfer,IN,2,0
231.45,airline,BR,3,0
270.78,wire_transfer,BR,8,0
148.28,electronics,IN,8,0
376.99,electronics,NG,3,0
1930.68,electronics,BR,19,1
265.48,grocer,US,3,0
149.72,casino,RU,3,0
59.58,casino,BR,7,0
275.71,airline,GB,1,1
421.49,grocer,US,7,0
1103.37,grocer,IN,3,0
396.51,airline,BR,5,0
209.6,electronics,RU,9,0
95.51,airline,US,3,0
83.51,wire_transfer,US,9,0
312.6,fuel,IN,8,1
8.25,electronics,BR,7,0
167.57,fuel,BR,7,0
2063.3,casino,BR,4,0
385.31,wire_transfer,GB,8,0
868.8,grocer,GB,3,0
77.12,fuel,BR,4,1
1796.37,airline,GB,4,0
245.5,wire_transfer,IN,7,0
369.63,fuel,IN,6,1
241.5,casino,US,4,0
190.38,casino,US,1,0
129.62,electronics,GB,7,0
164.72,airline,GB,7,0
238.27,casino,GB,4,0
321.47,grocer,GB,5,0
115.28,fuel,BR,3,0
80.62,airline,US,7,0
199.54,airline,GB,4,0
251.64,grocer,GB,8,0
310.41,wire_transfer,RU,5,0
51.95,grocer,BR,3,0
133.21,wire_transfer,GB,3,0
2.05,grocer,US,9,0
206.03,casino,GB,4,0
2340.46,wire_transfer,BR,9,0
1591.04,airline,US,9,0
218.93,electronics,GB,9,0
2661.29,grocer,US,3,0
118.45,wire_transfer,BR,1,0
332.58,wire_transfer,BR,2,0
311.58,casino,IN,7,0
71.47,grocer,IN,8,0
265.4,grocer,BR,8,0
145.82,grocer,BR,9,0
303.01,airline,GB,2,0
74.84,airline,BR,1,0
374.01,wire_transfer,GB,1,0
192.68,wire_transfer,US,6,0
266.75,electronics,IN,3,0
160.27,grocer,BR,7,0
87.66,airline,IN,1,0
34.6,casino,RU,7,0
457.69,electronics,US,6,0
23.08,wire_transfer,RU,5,0
291.85,electronics,US,9,0
308.01,airline,IN,4,0
391.88,casino,BR,7,0
246.48,electronics,IN,5,0
77.52,grocer,IN,2,0
321.71,grocer,BR,2,0
336.53,airline,US,2,0
2829.22,wire_transfer,IN,4,0
370.64,grocer,US,2,0
335.53,wire_transfer,BR,8,0
228.2,airline,BR,7,0
59.59,casino,IN,2,0
60.56,casino,BR,1,0
289.45,airline,NG,1,0
259.05,electronics,GB,5,0
269.53,wire_transfer,GB,1,0
1031.77,airline,BR,9,0
3671.78,electronics,US,1,0
306.17,electronics,IN,1,0
3.15,grocer,BR,4,0
258.56,wire_transfer,BR,7,0
146.78,electronics,US,1,0
6116.04,electronics,BR,12,1
131.73,fuel,GB,6,0
6.39,grocer,GB,8,0
192.28,wire_transfer,US,5,0
107.38,airline,IN,6,0
4.84,casino,BR,2,0
6.13,fuel,BR,7,0
374.68,wire_transfer,GB,5,0
303.41,airline,IN,1,0
877.1,fuel,IN,6,0
4.61,electronics,GB,3,0
134.78,electronics,GB,6,0
147.66,airline,US,1,0
2847.7,casino,IN,5,1
2797.98,wire_transfer,GB,3,0
323.44,airline,RU,2,0
209.26,fuel,US,5,0
55.2,electronics,BR,5,0
465.82,casino,US,8,0
386.02,electronics,GB,7,0
245.9,grocer,BR,1,0
270.02,electronics,IN,1,0
3841.84,wire_transfer,GB,6,0
8632.28,electronics,IN,4,1
3509.92,grocer,BR,1,0
386.84,airline,IN,4,0
182.65,grocer,GB,4,0
385.35,electronics,BR,5,0
319.24,wire_transfer,US,8,0
300.93,casino,BR,5,0
96.37,airline,US,8,0
218.57,wire_transfer,BR,8,0
305.51,casino,NG,3,0
356.02,grocer,US,5,1
399.58,wire_transfer,GB,1,0
214.89,wire_transfer,BR,3,0
349.79,wire_transfer,BR,6,0
2078.27,electronics,GB,6,0
3478.69,wire_transfer,NG,5,0
244.01,casino,US,7,0
234.87,grocer,IN,7,0
73.25,wire_transfer,BR,8,0
79.22,casino,BR,8,0
280.43,airline,IN,9,0
255.19,grocer,US,9,0
123.84,fuel,IN,4,0
202.69,airline,RU,1,0
1407.3,electronics,IN,7,0
189.64,electronics,US,4,0
152.76,airline,US,7,0
1154.93,wire_transfer,NG,9,0
909.65,airline,NG,4,0
265.84,airline,GB,2,0
33.02,casino,GB,5,0
10.11,wire_transfer,GB,1,0
22.41,airline,US,5,0
326.88,wire_transfer,US,6,0
2115.25,wire_transfer,US,7,0
308.44,airline,GB,4,0
276.22,electronics,BR,1,0
304.7,electronics,BR,3,0
393.92,airline,IN,3,0
2960.23,casino,NG,5,1
14.95,fuel,GB,2,0
69.04,grocer,BR,3,0
72.73,electronics,NG,7,0
24.93,airline,GB,1,0
280.23,grocer,RU,5,0
14.22,electronics,IN,6,0
285.61,fuel,BR,5,0
181.82,electronics,GB,8,0
35.78,wire_transfer,IN,7,0
237.85,grocer,BR,8,0
3791.31,electronics,US,2,0
161.04,wire_transfer,BR,2,0
381.45,casino,NG,4,0
219.0,airline,IN,3,0
137.05,electronics,GB,6,0
358.87,airline,US,4,0
346.44,electronics,BR,2,0
294.14,grocer,US,5,0
142.77,electronics,IN,5,0
139.27,casino,US,7,1
107.39,airline,IN,1,0
148.96,casino,BR,2,0
64.06,casino,RU,6,0
385.05,grocer,IN,9,0
202.02,grocer,US,1,0
164.66,fuel,GB,6,0
1032.02,fuel,US,6,0
192.0,wire_transfer,GB,3,0
384.04,airline,US,4,0
40.2,airline,BR,1,0
316.15,wire_transfer,GB,9,0
370.54,grocer,IN,5,0
320.15,fuel,US,3,0
341.63,grocer,BR,9,0
29.0,grocer,GB,2,0
250.54,wire_transfer,US,1,0
369.96,electronics,US,8,0
45.12,electronics,US,1,0
714.93,casino,BR,7,1
384.9,airline,IN,8,0
57.78,casino,GB,6,0
1258.73,wire_transfer,IN,9,0
2200.03,casino,IN,3,0
70.18,casino,IN,5,0
21.56,electronics,US,4,0
380.76,grocer,NG,7,0
332.05,electronics,BR,2,0
328.48,electronics,GB,8,0
3738.41,wire_transfer,NG,5,1
166.78,grocer,IN,2,0
343.17,electronics,GB,4,0
433.84,casino,NG,3,1
277.52,grocer,GB,2,0
184.06,wire_transfer,GB,9,0
1486.15,casino,NG,5,1
315.92,electronics,US,4,0
622.39,grocer,IN,4,0
365.62,casino,BR,8,0
318.91,airline,IN,2,0
208.29,wire_transfer,RU,5,0
177.74,electronics,BR,2,0
128.88,electronics,NG,9,0
105.22,fuel,BR,8,0
147.03,casino,BR,6,0
854.82,casino,GB,3,0
182.19,grocer,GB,5,0
934.64,fuel,US,5,0
840.19,fuel,IN,1,0
2860.96,casino,IN,8,0
1346.09,casino,IN,2,0
253.99,electronics,US,3,0
300.45,casino,BR,4,0
114.67,fuel,BR,6,0
414.57,wire_transfer,GB,9,1
214.4,wire_transfer,US,8,0
107.4,electronics,BR,3,0
174.35,airline,US,4,0
1427.95,electronics,IN,9,0
310.73,casino,GB,3,0
26.43,airline,RU,8,0
350.07,electronics,GB,1,0
259.5,electronics,BR,7,0
369.72,grocer,IN,8,0
311.51,airline,BR,2,0
114.48,grocer,US,6,0
2373.16,airline,GB,3,0
56.58,casino,IN,1,0
2858.49,airline,IN,4,0
3959.16,wire_transfer,IN,7,0
375.0,electronics,NG,7,0
210.35,fuel,US,7,0
234.62,fuel,US,9,0
68.63,grocer,GB,5,0
3756.44,airline,US,1,0
3574.15,grocer,IN,2,0
71.6,casino,US,7,0
218.65,casino,IN,4,0
359.14,wire_transfer,US,1,0
160.58,casino,BR,1,0
214.51,airline,IN,2,0
6598.79,wire_transfer,IN,3,1
105.0,fuel,IN,6,0
1077.02,grocer,GB,1,0
20.58,wire_transfer,BR,2,0
283.63,airline,RU,4,0
96.75,airline,IN,4,0
175.48,casino,US,9,0
199.54,airline,NG,3,1
103.58,electronics,GB,3,0
142.11,grocer,RU,2,0
14.4,casino,BR,5,0
323.08,airline,US,5,0
104.32,wire_transfer,US,5,0
350.54,casino,US,8,0
95.04,grocer,IN,1,0
112.9,grocer,IN,2,0
347.85,grocer,GB,3,0
259.57,grocer,US,6,0
392.05,electronics,US,3,0
3901.43,airline,IN,5,0
11.11,electronics,NG,4,0
36.8,airline,BR,1,0
325.45,wire_transfer,BR,4,0
286.92,casino,BR,7,0
2574.03,fuel,IN,3,0
117.44,fuel,GB,6,0
3733.33,airline,IN,7,0
2057.68,wire_transfer,IN,5,0
2.92,fuel,US,2,0
168.28,casino,US,7,0
14.44,casino,BR,5,0
120.11,wire_transfer,GB,9,0
157.25,grocer,IN,5,0
2857.95,airline,IN,4,0
392.33,casino,GB,4,0
16.46,wire_transfer,IN,1,0
233.3,electronics,IN,6,0
87.36,fuel,BR,5,0
1254.28,grocer,US,1,0
202.33,wire_transfer,RU,1,1
20.44,electronics,BR,8,0
1605.12,fuel,BR,3,0
58.04,fuel,GB,3,0
1173.71,casino,NG,6,1
101.04,electronics,GB,2,0
196.2,grocer,BR,3,0
72.31,grocer,BR,6,0
252.82,fuel,US,3,0
183.35,fuel,US,1,0
336.16,fuel,US,1,0
1014.88,electronics,NG,5,0
37.41,wire_transfer,BR,7,0
72.68,grocer,GB,6,0
412.27,airline,BR,8,0
285.83,airline,BR,9,0
3477.97,wire_transfer,IN,1,0
33.47,casino,IN,1,0
398.62,electronics,IN,9,0
80.43,fuel,NG,6,0
366.57,grocer,GB,3,0
142.45,fuel,US,4,0
382.75,wire_transfer,GB,6,0
107.22,fuel,IN,6,0
3873.18,casino,RU,2,0
20.67,electronics,GB,1,0
94.27,electronics,BR,5,0
101.04,electronics,US,7,0
1419.81,electronics,US,7,0
191.72,grocer,US,5,0
4987.02,casino,RU,5,1
224.67,wire_transfer,NG,7,0
42.82,grocer,BR,8,0
46.51,casino,IN,2,0
366.59,casino,IN,9,0
274.81,fuel,US,8,0
379.73,airline,GB,9,0
99.71,wire_transfer,GB,5,0
1820.96,grocer,GB,8,0
76.99,wire_transfer,BR,7,0
321.45,wire_transfer,GB,6,0
393.59,wire_transfer,GB,5,0
239.67,electronics,US,7,0
4844.68,casino,NG,6,1
2608.45,wire_transfer,RU,4,1
299.41,wire_transfer,RU,1,0
82.01,wire_transfer,IN,7,0
56.84,electronics,GB,4,0
8.62,electronics,NG,5,0
169.45,electronics,GB,2,0
95.01,grocer,BR,8,0
10.19,wire_transfer,GB,9,0
5860.78,grocer,RU,5,1
221.32,fuel,BR,9,0
300.32,casino,BR,6,0
121.33,wire_transfer,US,1,0
294.55,casino,GB,4,0
1310.79,grocer,BR,1,0
350.12,fuel,GB,4,0
140.93,casino,IN,7,0
239.3,casino,IN,8,0
49.5,casino,IN,6,0
233.83,electronics,IN,5,0
1661.1,airline,GB,6,0
61.71,grocer,GB,6,0
370.71,electronics,BR,6,0
52.79,airline,US,2,0
198.75,electronics,BR,7,0
2220.63,fuel,IN,8,0
3543.15,electronics,RU,4,0
3504.77,fuel,IN,4,0
2271.74,fuel,US,1,0
16.94,airline,IN,6,0
43.47,wire_transfer,US,7,0
609.15,grocer,US,9,0
398.1,wire_transfer,US,4,0
27.42,airline,BR,5,0
375.78,wire_transfer,BR,9,0
2282.76,fuel,GB,3,0
210.9,fuel,IN,4,0
202.13,fuel,IN,4,0
24.04,wire_transfer,US,9,0
341.78,electronics,BR,5,0
2373.76,grocer,US,16,1
119.62,grocer,BR,7,0
31.19,grocer,BR,9,0
1431.81,grocer,BR,9,0
261.36,wire_transfer,GB,2,0
394.23,casino,IN,9,0
3333.33,airline,IN,3,0
104.4,airline,IN,6,0
222.93,casino,IN,8,0
272.43,fuel,BR,4,0
185.19,electronics,IN,3,0
364.73,casino,IN,7,0
382.84,electronics,US,6,0
266.26,casino,BR,8,0
149.76,casino,BR,1,0
569.73,wire_transfer,GB,5,0
215.29,electronics,GB,5,0
175.07,grocer,US,5,0
3244.04,wire_transfer,US,4,0
398.9,electronics,IN,8,0
317.75,casino,US,2,0
287.38,airline,BR,4,0
304.21,casino,GB,3,0
385.08,airline,GB,4,0
3374.3,fuel,US,1,0
387.26,airline,GB,6,0
52.77,airline,IN,7,0
44.68,grocer,GB,3,0
885.9,airline,IN,7,0
1112.0,electronics,GB,6,0
46.63,casino,BR,5,0
237.89,electronics,IN,4,0
952.4,fuel,BR,6,0
191.2,casino,RU,3,0
32.27,grocer,US,6,0
350.21,fuel,BR,2,0
62.71,grocer,NG,5,0
122.66,electronics,GB,1,0
2128.67,airline,GB,3,0
127.14,casino,BR,4,0
140.84,fuel,BR,1,0
14.77,grocer,US,2,0
369.97,wire_transfer,US,5,0
194.96,airline,US,4,0
316.12,electronics,US,4,0
2046.37,electronics,BR,8,0
79.9,airline,US,6,0
75.86,wire_transfer,GB,1,0
386.76,airline,US,3,1
393.87,airline,NG,4,0
69.98,grocer,GB,9,0
258.0,grocer,BR,2,0
3604.61,airline,IN,8,0
109.67,grocer,US,4,0
98.09,casino,GB,3,0
180.56,grocer,IN,6,0
393.66,electronics,US,2,0
243.15,grocer,GB,2,0
345.11,fuel,GB,9,0
22.91,wire_transfer,IN,8,0
302.35,electronics,NG,3,0
204.01,grocer,US,1,0
88.88,electronics,GB,4,0
2172.3,grocer,US,7,0
242.5,fuel,IN,8,0
1333.67,grocer,IN,6,0
204.67,grocer,US,4,0
1098.35,electronics,GB,8,0
102.46,wire_transfer,BR,4,0
354.92,grocer,US,5,0
182.7,wire_transfer,GB,9,0
349.38,casino,IN,7,0
219.43,grocer,GB,2,0
7527.35,electronics,GB,6,1
397.57,fuel,NG,1,1
376.91,wire_transfer,NG,10,1
98.98,fuel,BR,8,1
292.19,electronics,BR,8,0
399.34,fuel,BR,2,0
3592.15,electronics,IN,3,0
208.8,wire_transfer,RU,4,0
2212.82,casino,NG,1,1
376.96,casino,GB,4,0
59.83,grocer,IN,4,0
3586.83,grocer,BR,6,0
8848.97,casino,GB,13,1
263.65,fuel,BR,6,0
360.8,fuel,IN,7,0
168.21,electronics,BR,9,0
383.83,electronics,GB,5,0
57.36,wire_transfer,BR,1,0
3158.39,fuel,BR,4,0
133.56,airline,IN,6,0
320.12,airline,IN,9,0
321.92,electronics,US,4,0
4.43,airline,US,6,0
2.55,fuel,US,2,0
84.04,fuel,GB,1,0
5.77,grocer,IN,2,0
91.98,grocer,IN,4,0
334.84,electronics,GB,5,0
262.93,fuel,IN,4,0
196.4,grocer,IN,6,0
304.04,wire_transfer,BR,3,0
156.64,wire_transfer,IN,8,0
292.92,grocer,RU,5,0
261.73,electronics,GB,7,1
266.57,electronics,US,9,0
67.69,grocer,GB,7,0
204.31,electronics,BR,1,0
119.93,electronics,IN,2,0
122.78,casino,BR,1,0
85.32,grocer,GB,6,0
200.11,casino,US,4,0
5375.12,electronics,RU,4,1
120.64,fuel,GB,3,0
182.21,wire_transfer,IN,5,0
2927.19,fuel,BR,1,0
270.94,electronics,US,5,0
6179.09,wire_transfer,IN,3,1
8078.88,casino,BR,6,1
8.79,grocer,US,7,0
359.83,fuel,BR,1,0
191.69,wire_transfer,NG,1,0
290.38,casino,GB,2,0
3434.63,fuel,US,5,0
134.07,electronics,NG,4,0
240.5,casino,GB,3,0
294.91,grocer,BR,9,0
362.69,fuel,US,9,0
3202.15,fuel,US,2,0
1661.44,grocer,IN,4,0
979.13,wire_transfer,IN,3,0
322.0,wire_transfer,BR,7,1
191.88,fuel,BR,7,0
282.05,casino,IN,3,0
258.3,electronics,GB,3,0
283.1,fuel,RU,5,0
383.46,grocer,GB,1,0
19.24,casino,IN,4,0
114.18,wire_transfer,IN,9,0
179.85,grocer,US,4,0
271.11,airline,BR,4,0
263.31,airline,IN,8,0
155.06,wire_transfer,BR,7,0
376.76,grocer,BR,1,0
42.68,casino,GB,9,0
343.99,airline,NG,5,0
375.85,fuel,US,8,1
2961.11,casino,IN,9,0
3050.72,fuel,US,3,0
3407.32,electronics,US,1,0
65.55,grocer,GB,4,0
384.37,airline,RU,9,0
67.48,grocer,NG,3,0
144.03,grocer,BR,5,0
151.41,casino,GB,5,1
118.75,airline,US,4,0
33.85,electronics,BR,4,0
235.16,fuel,US,6,0
191.0,fuel,US,9,0
251.4,fuel,GB,3,0
381.19,fuel,IN,6,1
244.49,casino,GB,6,0
173.14,electronics,GB,8,0
3110.99,casino,BR,6,0
93.63,casino,BR,2,0
5302.79,casino,NG,4,1
1264.85,fuel,US,9,0
384.41,electronics,IN,9,0
382.87,casino,RU,1,0
209.5,wire_transfer,BR,3,0
37.47,electronics,US,7,0
260.55,wire_transfer,GB,8,0
25.15,casino,US,4,0
6743.31,wire_transfer,RU,1,1
2015.62,grocer,GB,6,0
397.9,casino,US,3,0
350.25,wire_transfer,BR,5,0
2655.18,airline,IN,2,0
267.91,casino,IN,4,0
317.03,fuel,BR,8,0
223.26,fuel,IN,7,0
280.22,airline,IN,4,0
110.06,airline,GB,3,0
47.9,grocer,BR,2,0
369.69,airline,GB,6,0
604.17,grocer,GB,5,0
374.86,wire_transfer,BR,5,0
1791.98,casino,RU,7,0
194.3,fuel,GB,4,0
274.89,casino,GB,9,0
110.48,electronics,GB,5,0
287.96,wire_transfer,RU,8,0
3858.68,fuel,GB,4,0
239.0,wire_transfer,US,2,0
12.11,casino,GB,9,0
395.03,electronics,IN,3,0
293.17,electronics,US,9,0
166.51,casino,US,5,0
3002.18,airline,GB,2,1
127.73,fuel,IN,9,0
331.57,electronics,GB,6,0
185.56,electronics,BR,6,0
232.43,casino,GB,9,0
174.57,grocer,IN,9,0
53.24,fuel,IN,2,1
321.11,grocer,BR,6,0
266.44,electronics,US,4,0
157.08,casino,GB,7,0
271.06,wire_transfer,GB,9,0
5.46,wire_transfer,US,5,0
1834.62,electronics,US,9,0
164.69,casino,US,4,0
229.97,grocer,IN,4,0
324.88,airline,IN,6,0
308.23,grocer,US,9,0
204.43,airline,US,9,0
78.67,casino,US,8,0
18.71,casino,BR,3,0
226.46,casino,US,4,0
329.94,casino,BR,5,0
63.38,wire_transfer,BR,5,0
118.91,wire_transfer,GB,9,0
2884.5,fuel,NG,7,0
189.28,fuel,BR,9,0
9.45,casino,GB,3,0
15.64,wire_transfer,BR,6,0
2854.8,electronics,BR,4,0
206.97,electronics,BR,7,0
399.89,wire_transfer,GB,4,0
155.25,airline,GB,3,0
244.45,casino,US,7,1
1673.88,fuel,GB,6,0
3935.55,fuel,US,7,0
1851.93,casino,GB,21,1
